product_id,path,article,download_url,licence,artist,source_url
rice_raw,/img/products/rice_raw.jpg,Rice,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/20201102.Hengnan.Hybrid_rice_Sanyou-1.6.jpg/960px-20201102.Hengnan.Hybrid_rice_Sanyou-1.6.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY 3.0,China News Service,https://commons.wikimedia.org/wiki/File:20201102.Hengnan.Hybrid_rice_Sanyou-1.6.jpg
ridge_gourd_raw,/img/products/ridge_gourd_raw.jpg,Luffa acutangula,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Luffa_acutangula_Chinese_okra.jpg/960px-Luffa_acutangula_Chinese_okra.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Nayan j Nath,https://commons.wikimedia.org/wiki/File:Luffa_acutangula_Chinese_okra.jpg
roti,/img/products/roti.jpg,Chapati roti.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Chapati_roti.jpg/960px-Chapati_roti.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Euniceyeoh07,https://commons.wikimedia.org/wiki/File:Chapati_roti.jpg
rye_raw,/img/products/rye_raw.jpg,Rye,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ear_of_rye.jpg/960px-Ear_of_rye.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,LSDSL,https://commons.wikimedia.org/wiki/File:Ear_of_rye.jpg
safflower_raw,/img/products/safflower_raw.jpg,Safflower,https://upload.wikimedia.org/wikipedia/commons/7/7f/Safflower.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Copyrighted free use,unknown,https://commons.wikimedia.org/wiki/File:Safflower.jpg
sambar_rice,/img/products/sambar_rice.jpg,Sambar (dish),https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Pumpkin_sambar.JPG/960px-Pumpkin_sambar.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Kalaiselvi Murugesan,https://commons.wikimedia.org/wiki/File:Pumpkin_sambar.JPG
samosa,/img/products/samosa.jpg,Samosa,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Samosas%2C_snack_food_at_Wikipedia%27s_16th_Birthday_celebration_in_Chittagong_%2801%29.jpg/960px-Samosas%2C_snack_food_at_Wikipedia%27s_16th_Birthday_celebration_in_Chittagong_%2801%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Moheen Reeyad,"https://commons.wikimedia.org/wiki/File:Samosas,_snack_food_at_Wikipedia%27s_16th_Birthday_celebration_in_Chittagong_(01).jpg"
sapota_raw,/img/products/sapota_raw.jpg,Manilkara zapota,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg/960px-%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,Sugeesh at Malayalam Wikipedia,https://commons.wikimedia.org/wiki/File:%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg
sesame_raw,/img/products/sesame_raw.jpg,Sesame,https://upload.wikimedia.org/wikipedia/commons/7/70/Sesamum_indicum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-129.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Public domain,"Franz Eugen Köhler, Köhler's Medizinal-Pflanzen",https://commons.wikimedia.org/wiki/File:Sesamum_indicum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-129.jpg
sheep_meat_raw,/img/products/sheep_meat_raw.jpg,Lamb and mutton,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Lamb_meat_%281%29.jpg/960px-Lamb_meat_%281%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,"I would appreciate being notified if you use my work outside Wikimedia. Do not copy this image illegally by ignoring the terms of the license below, as it is not in the public domain. If you would like special permission to use, license, or purchase the image please contact me to negotiate terms. More of my work can be found in my personal gallery.",https://commons.wikimedia.org/wiki/File:Lamb_meat_(1).jpg
snake_gourd_raw,/img/products/snake_gourd_raw.jpg,Trichosanthes cucumerina,https://upload.wikimedia.org/wikipedia/commons/c/cb/Trichosanthes_cucumerina_var._anguina_compose.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,CC BY-SA 3.0,"Aruna (top left), Leslie Seaton (bottom left), Naseer Ommer from Kerala, India (top right), 杉山龍彦 (bottom right), montage by RoRo",https://commons.wikimedia.org/wiki/File:Trichosanthes_cucumerina_var._anguina_compose.jpg
soy_curd_raw,/img/products/soy_curd_raw.jpg,Tofu,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Japanese_SilkyTofu_%28Kinugoshi_Tofu%29.JPG/960px-Japanese_SilkyTofu_%28Kinugoshi_Tofu%29.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,DryPot,https://commons.wikimedia.org/wiki/File:Japanese_SilkyTofu_(Kinugoshi_Tofu).JPG
soy_milk_raw,/img/products/soy_milk_raw.jpg,Soy milk,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/004-soymilk.jpg/960px-004-soymilk.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 2.0,Kjokkenutstyr,https://commons.wikimedia.org/wiki/File:004-soymilk.jpg
soybean_raw,/img/products/soybean_raw.jpg,Soybean,https://upload.wikimedia.org/wikipedia/commons/8/82/Soybean.USDA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Public domain,unknown,https://commons.wikimedia.org/wiki/File:Soybean.USDA.jpg
spinach_raw,/img/products/spinach_raw.jpg,Spinach,https://upload.wikimedia.org/wikipedia/commons/3/37/Spinacia_oleracea_Spinazie_bloeiend.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,CC BY-SA 3.0,Rasbak,https://commons.wikimedia.org/wiki/File:Spinacia_oleracea_Spinazie_bloeiend.jpg
spring_onion_raw,/img/products/spring_onion_raw.jpg,Scallion,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/CSA-Red-Spring-Onions.jpg/960px-CSA-Red-Spring-Onions.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Public domain,Evan-Amos,https://commons.wikimedia.org/wiki/File:CSA-Red-Spring-Onions.jpg
strawberry_raw,/img/products/strawberry_raw.jpg,Strawberry,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Garden_strawberry_%28Fragaria_%C3%97_ananassa%29_single2.jpg/960px-Garden_strawberry_%28Fragaria_%C3%97_ananassa%29_single2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Ivar Leidus,https://commons.wikimedia.org/wiki/File:Garden_strawberry_(Fragaria_%C3%97_ananassa)_single2.jpg
sugar_beet_raw,/img/products/sugar_beet_raw.jpg,Sugar beet,https://upload.wikimedia.org/wikipedia/commons/5/56/276_Beta_vulgaris_L.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Public domain,Amédée Masclef,https://commons.wikimedia.org/wiki/File:276_Beta_vulgaris_L.jpg
sugarcane_raw,/img/products/sugarcane_raw.jpg,Sugarcane,https://upload.wikimedia.org/wikipedia/commons/7/74/Saccharum_officinarum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-125.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Public domain,"Franz Eugen Köhler, Köhler's Medizinal-Pflanzen",https://commons.wikimedia.org/wiki/File:Saccharum_officinarum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-125.jpg
sunflower_raw,/img/products/sunflower_raw.jpg,Sunflower seed,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Sunflower_Seeds_Kaldari.jpg/960px-Sunflower_Seeds_Kaldari.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Public domain,Kaldari,https://commons.wikimedia.org/wiki/File:Sunflower_Seeds_Kaldari.jpg
sweet_corn_raw,/img/products/sweet_corn_raw.jpg,Sweet corn,https://upload.wikimedia.org/wikipedia/commons/7/79/VegCorn.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Public domain,unknown,https://commons.wikimedia.org/wiki/File:VegCorn.jpg
sweet_potato_raw,/img/products/sweet_potato_raw.jpg,Sweet potato,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ipomoea_batatas_006.JPG/960px-Ipomoea_batatas_006.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,Llez,https://commons.wikimedia.org/wiki/File:Ipomoea_batatas_006.JPG
tangerine_raw,/img/products/tangerine_raw.jpg,Tangerine,https://upload.wikimedia.org/wikipedia/commons/2/2a/TangerineFruit.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,CC BY-SA 3.0,Barfooz (Brent Ramerth),https://commons.wikimedia.org/wiki/File:TangerineFruit.jpg
tea_raw,/img/products/tea_raw.jpg,Tea,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Longjing_tea_steeping_in_gaiwan.jpg/960px-Longjing_tea_steeping_in_gaiwan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Difference engine,https://commons.wikimedia.org/wiki/File:Longjing_tea_steeping_in_gaiwan.jpg
tomato_ketchup_raw,/img/products/tomato_ketchup_raw.jpg,Ketchup,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Ketchup_20160918_181342_%28cropped%29.jpg/960px-Ketchup_20160918_181342_%28cropped%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY 4.0,Kim Holger Kelting,https://commons.wikimedia.org/wiki/File:Ketchup_20160918_181342_(cropped).jpg
tomato_paste_raw,/img/products/tomato_paste_raw.jpg,Tomato paste,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Tomato_paste_on_spoon.jpg/960px-Tomato_paste_on_spoon.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,SKopp,https://commons.wikimedia.org/wiki/File:Tomato_paste_on_spoon.jpg
tomato_raw,/img/products/tomato_raw.jpg,Tomato,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Tomato_je.jpg/960px-Tomato_je.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,Softeis,https://commons.wikimedia.org/wiki/File:Tomato_je.jpg
turmeric_raw,/img/products/turmeric_raw.jpg,Turmeric,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Turmeric_inflorescence.jpg/960px-Turmeric_inflorescence.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,SKsiddhartthan,https://commons.wikimedia.org/wiki/File:Turmeric_inflorescence.jpg
upma,/img/products/upma.jpg,Upma South India.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Upma_South_India.JPG/960px-Upma_South_India.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Intodustin,https://commons.wikimedia.org/wiki/File:Upma_South_India.JPG
vada_pav,/img/products/vada_pav.jpg,Crunchy Crispy Vada pav.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Crunchy_Crispy_Vada_pav.jpg/960px-Crunchy_Crispy_Vada_pav.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Sharvarism,https://commons.wikimedia.org/wiki/File:Crunchy_Crispy_Vada_pav.jpg
walnut_raw,/img/products/walnut_raw.jpg,Walnut,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Walnuts_-_whole_and_open_with_halved_kernel.jpg/960px-Walnuts_-_whole_and_open_with_halved_kernel.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,Ivar Leidus,https://commons.wikimedia.org/wiki/File:Walnuts_-_whole_and_open_with_halved_kernel.jpg
watermelon_raw,/img/products/watermelon_raw.jpg,Watermelon,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Taiwan_2009_Tainan_City_Organic_Farm_Watermelon_FRD_7962.jpg/960px-Taiwan_2009_Tainan_City_Organic_Farm_Watermelon_FRD_7962.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,Fred Hsu (Wikipedia:User:Fred Hsu on en.wikipedia),https://commons.wikimedia.org/wiki/File:Taiwan_2009_Tainan_City_Organic_Farm_Watermelon_FRD_7962.jpg
wheat_raw,/img/products/wheat_raw.jpg,Wheat,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Vehn%C3%A4pelto_6.jpg/960px-Vehn%C3%A4pelto_6.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,kallerna,https://commons.wikimedia.org/wiki/File:Vehn%C3%A4pelto_6.jpg
wheat_starch_raw,/img/products/wheat_starch_raw.jpg,Wheat,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Vehn%C3%A4pelto_6.jpg/960px-Vehn%C3%A4pelto_6.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 4.0,kallerna,https://commons.wikimedia.org/wiki/File:Vehn%C3%A4pelto_6.jpg
yam_raw,/img/products/yam_raw.jpg,Dioscorea alata,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Kambar_wh.jpg/960px-Kambar_wh.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,CC BY-SA 3.0,Remi Tournebize,https://commons.wikimedia.org/wiki/File:Kambar_wh.jpg
